"response"	"v1"	"v2"	"v3"	"v4"	"v5"	"v6"	"v7"	"v8"	"v9"	"v10"	"v11"	"v12"	"v13"	"v14"	"v15"	"v16"	"v17"	"v18"	"v19"	"v20"	"v21"	"v22"	"v23"	"v24"	"v25"	"v26"	"v27"	"v28"	"v29"	"v30"	"v31"	"v32"	"v33"	"v34"	"v35"	"v36"	"v37"	"v38"	"v39"	"v40"	"v41"	"v42"	"v43"	"v44"	"v45"	"v46"	"v47"	"v48"	"v49"	"v50"	"v51"	"v52"	"v53"	"v54"	"v55"	"v56"	"v57"	"v58"	"v59"	"v60"	"v61"	"v62"	"v63"	"v64"	"v65"	"v66"	"v67"	"v68"	"v69"	"v70"	"v71"	"v72"	"v73"	"v74"	"v75"	"v76"	"v77"	"v78"	"v79"	"v80"	"v81"	"v82"	"v83"	"v84"	"v85"	"v86"	"v87"	"v88"	"v89"	"v90"	"v91"	"v92"	"v93"	"v94"	"v95"	"v96"	"v97"	"v98"	"v99"	"v100"	"v101"	"v102"	"v103"	"v104"	"v105"	"v106"	"v107"	"v108"	"v109"	"v110"	"v111"	"v112"	"v113"	"v114"	"v115"	"v116"	"v117"	"v118"	"v119"	"v120"	"v121"	"v122"	"v123"	"v124"	"v125"	"v126"	"v127"	"v128"	"v129"	"v130"	"v131"	"all.var.na.count"
"Class_1"	3.57487971953	10.6820684819	1	5.37929449376	9.26698131589	2.3188405614	2.57648990038	0.0241895291468	7.901234222	3.15098447362	15.3846146433	7.43513181865	3.53342330051	15.6825858048	2.04545519626	4.16666575296	6.30653944682	0.179518539242	0.206493507938	18.0056649626	9.75700951945	15397	-3.02264569821e-07	1	0.181150692565	2.18464939878	2.60869496757	1.32563607498	8.85668326979	1	1	1.5458932974	1.54589368387	9.24545333025	9.59742265165	9.93456228214	1.49999941137	0	1.70367150137	7.25273190823	7.40740706751	13.3655402936	2.47491664635	9.94742111922	10.3550391482	0.136511025528	4	9.04596571832	8.18035409358	2.55300440898	5.29423535989	12	15.7818173368	0.115112982165	1.35265643498	102	4.0257639514	1.73228373997	13.60317496	1.83038089172	17.4311673193	0	0.162833898491	10.195533939	16.9254000889	3	9.62962936737	17.6377950145	11.6666659079	14.2559760333	6	0	2.22965525195	2	4	3.96654015363	7.95491177007	10.8333329172	16	1.23456768921	5.83578093572	8.22533499757	1.25603769649	0.966183402326	1.29729717857	1.30434810205	14.8385980769	1.99677853394	0.240558264953	1.13934451898	8	0.565950564103	6.75827265699	3.95684988142	0.615089687752	6.98872700762	7.7499996419	7.35076368483	1.65324669814	18.1889773329	9.78899744575	3.4623169422	5.60963118745	2.843536536	0.022974798989	16.8384341032	4	3.0739114273	8.24013203851	3	1.93236747335	7	1	16.4279068293	8.33333388082	2.25454503414	9.32437401086	9.24999926	-5.61582627284e-07	0.787402353578	1.53543298	6.66666722551	1.57213795307	0.0722584075544	72	1.6444654363	1.75120748688	3.03970154058	0	1.19999927168	5.00000067462	0
"Class_1"	1.37500035922	4.72925538654	4	2.52091799195	7.13662202219	2.35135207796	2.24999972659	0.353752596486	9.06921306045	1.31291100596	15.406302099	6.52612449461	4.53959678073	11.6363870786	2.09643559738	7.38095299985	1.58399178639	0.811364280574	0.290805489399	16.1844121923	6.85714366457	13084	-3.90320857717e-08	5	0.395776711747	1.07770314781	2.23648703499	6.32670508617	6.44594578485	6	2	1.92567611514	3.40540556345	3.11951897996	7.31081157036	16.6606298516	0.660660376468	0	0.0376940353267	15.0893571397	6.27702713216	12.7432430763	1.44278606566	8.97628685166	11.2737460911	0.31526646723	9	16.1251637761	7.66216150397	1.32785561728	10.1050211052	13	16.3731662803	0.4612236447	2.55405329966	1	3.58108141788	1.68989641833	9.23588122877	0.941442091614	11.212766767	1	0.381594749838	2.92958558288	13.4297427413	1	8.14864892406	19.2857138901	9.99999900723	11.3449288388	6	1	3.28220025524	2	4	0.934042331281	6.21621696341	11.7460317318	3	4.43914122834	9.9526576972	3.54923500889	3.00000070359	3.77026973072	2.6491570521	0.972973355638	5.78828213621	0.500000723044	0.165297554942	1.10049641972	8	0.455624830538	2.88789035488	4.86631817103	0.593073803625	5.27702791322	4.56456422075	7.46422990666	0.79279272502	18.1881529022	4.12580824902	1.88572620026	7.14659313265	3.08594085308	0.132009944852	7.01639815472	4	1.35503117558	0.983138900884	1	5.14864807145	10	19	9.36699937871	10.0793642469	1.59329091682	5.7680160681	5.22522466256	3.74348524831	0.662021358204	3.91534434285	4.58233790833	4.35843965712	0.0328327752705	39	1.91587577613	2.91385105734	0.969577637828	0	3.02702770755	0.873016340382	0
"Class_1"	1.2937068306	8.33460950395	4	4.29972238253	8.0228648912	1.81818090643	2.23776323204	0.0127883205131	8.88888976875	2.10065563856	16.3358784428	6.52175795591	3.14195903128	11.7800523254	1.51515110569	4.99999960616	3.16540227664	0.0954133541137	0.204714125241	18.0324244289	6.66493021787	22664	6.14298543118e-07	5	0.162900366768	1.53846246221	2.3076915329	0.60936558446	7.69230754108	4	2	1.25874079971	2.79720324239	5.58254355373	9.37062884997	11.2433077694	0.624999746372	0	1.28217111836	11.987555568	7.48251653696	12.377622101	1.83206097311	10.4916956217	11.9234364893	0.115267100719	9	12.7875746748	8.25174811064	2.94769369572	7.7298696348	5	16.7272723149	0.0536810332915	1.88811210897	119	3.77622321466	-6.82709526133e-07	10.4237817579	1.4102555855	15.8570882922	1	0.16239138709	5.532253391	15.3493674389	2	9.16083889137	16.4444437626	9.00000062454	12.7323595558	6	1	1.90839673002	2	4	1.93092793517	6.22377705019	14.0000002364	3	3.70370293172	7.40523146107	8.84413279998	2.93706205909	2.09790148691	1.0389603706	0.839161758256	8.30180362691	3.07692346246	0.0697427886566	1.01924816557	7	0.565950694048	4.82837443923	3.40702275132	0.682772356995	6.4335659233	6.87500077075	6.5978380693	1.6666659193	19.8518515766	7.08589805737	1.51254029911	5.82538629636	2.05808473791	0.00807262190663	11.579686151	2	2.4251878496	4.14473618916	1	5.03496523992	13	19	13.2539011139	11.9999991031	2.00000004813	6.77118375119	7.50000058579	2.80733816699e-07	2.37036940942	3.55932238276	5.92592680779	1.99697781487	0.0181836907779	90	0.987634183846	2.49125784458	2.08126872719	0	2.50000081007	1.00000016697	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	0.787746931087	-999	6.27244285951	-999	11.3545004551	-999	-999	-999	-999	-999	-999	7.05490263418	16977	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	6.74058161838	-999	-999	-999	0	-999	8.83510587418	-999	-999	-999	-999	-999	-999	9	-999	-999	0.96104451966	-999	6	-999	-999	-999	52	-999	-999	-999	-999	-999	1	-999	-999	-999	3	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	1	-999	22	19	14.8998720145	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	14	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.83807409038	-999	6.31730426307	-999	12.7195308832	-999	-999	-999	-999	-999	-999	7.7010639821	6073	-999	4	-999	-999	-999	-999	-999	1	2	-999	-999	9.69378399261	-999	-999	-999	0	-999	5.22248802029	-999	-999	-999	-999	-999	-999	9	-999	-999	2.97997128595	-999	9	-999	-999	-999	99	-999	-999	-999	-999	-999	1	-999	-999	-999	3	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	1	-999	13	25	17.6848546305	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	90	-999	-999	-999	0	-999	-999	100
"Class_1"	5.39927077764	4.84092182333	4	2.54904052372	9.31652150598	2.72395711056	1.75111422916	0.841397473838	9.86666757122	0.765865073153	14.8996650086	6.22680552214	4.30320938322	10.8103376493	2.45715753695	6.76470535226	2.39746759804	0.71524518809	0.254492012047	17.8701595941	6.4596678572	6499	2.61825956792	5	1.29088680275	1.76868019441	1.79165053587	5.27261023463	8.04215709814	2	2	2.24969545424	3.30766083448	7.0794476064	8.5934339715	14.8264862524	3.33333346309	0	0.149661082189	8.27725835532	7.22334872017	12.8252941216	1.9899664954	9.60863263542	11.8481776087	0.919369451457	3	14.5010702856	8.03404898985	1.04321031622	8.23648216177	5	15.9677427195	0.498001741849	3.06444976008	51	3.72111800105	12.6284589221	10.6984029258	1.23361772336	12.8666950766	1	1.20935795485	4.23015530852	15.7616180168	1	9.69598783657	19.1501972401	12.3529415099	14.0919292542	2	1	3.22254760642	2	2	1.44682085011	7.72598314335	9.70588150494	2	3.67999959771	7.26785951697	3.65554637434	2.40778309857	3.35630244007	4.85225427978	1.42278007224	11.6471366059	0.713416674908	1.27710904734	1.04459119096	2	0.78849459785	4.44391964798	3.31437394954	0.956981251684	6.42075413133	7.68518537261	5.52567051604	1.04039998967	5.67193589864	4.68723736522	4.6976414109	4.60458208457	3.31380922767	0.56221143275	8.99685887936	6	2.36273293368	3.6754058943	2	3.74543953511	7	1	15.3089144405	7.54902016511	1.67338677039	10.3023749131	11.0185176269	12.682174137	0.711461668337	2.99697269717	6.23999930772	7.2127931724	1.60014508993	29	1.4179965629	2.26489702131	1.85820710714	0	3.77777698629	3.52941088987	0
"Class_1"	2.53902866578	9.56471649038	4	3.79300396043	12.683255628	2.2302283358	2.55618483624	0.242897880982	9.92050798664	1.31291058489	15.4762746615	6.73467291508	3.25170573883	12.350543058	1.98965413774	4.91349409662	4.55526270405	1.52448853277	0.175670503183	18.3992340687	7.50515514387	16004	-1.57731343769e-07	4	0.156138097041	2.02550425707	2.46011226215	12.4609798986	8.62240593246	4	2	1.60576423879	1.98318780343	7.85409331447	8.87974005944	12.0404524263	1.07382588532	0	0.190586942015	7.60292309777	7.44209925657	12.7706296572	2.29753759427	12.5236857402	11.7589753537	0.125008851777	9	11.0160371945	8.05283913443	0.748294487569	3.18949715805	11	15.8456019804	0.211806538888	1.4410705703	98	3.98352965468	2.18822414369	12.4919290519	1.7738893176	16.7158445471	2	0.119069447169	7.65132502581	16.7984694203	1	9.61742922989	19.0078815677	9.68858062053	14.4796894849	6	2	2.31894334518	2	4	2.81779506636	7.72688311096	12.3183400194	3	2.25755259671	3.09693698738	14.3315818844	1.83221900626	1.4616566377	1.40073073891	1.23520370941	10.9761965716	1.85966679921	0.163912095353	1.12816872107	2	0.553552638031	5.83507190104	3.33967812097	0.619823638067	6.83136123137	7.57047052351	6.80705542274	1.44049904643	17.7561435785	6.75731236587	2.74225017188	4.51253365175	2.3524590864	0.16670555034	14.1285793853	6	2.58228444562	1.66118390421	1	3.06742059757	2	38	15.6569188381	10.3114186316	2.24433020199	6.70399377967	8.64429452538	0.220239818233	0.806675359044	2.27524524944	7.63116044199	1.77840503861	0.0767133990311	52	1.48356805186	2.20663904976	2.2385706956	0	1.55167691013	2.76816573241	0
"Class_0"	1.07714616462	8.04611069351	4	4.33677848344	6.48957557248	2.27074270394	2.53275156126	0.031200546694	12.5806443268	4.70459589403	15.6386297027	8.06553825815	2.9201989131	13.1755479726	2.09731492335	7.82608757781	3.10692184705	0.308148690412	0.170237680164	18.0881585781	6.95595348021	4309	1.40322928393e-07	4	0.107312867504	1.6545371346	3.31877723429	1.46675309098	8.67540047188	8	3	1.70305723348	1.33915587623	8.36691007937	8.79184875462	12.2308141475	0.459769387275	0	4.46627536494	10.2054849327	7.30713192241	12.3435232694	1.93146375138	9.82937109724	8.43839112036	0.103931905095	3	12.9244191251	8.0349354925	3.97182893061	8.23626767385	4	16.0402685076	0.0474608349247	1.04803473221	92	3.93013155958	0.275229682529	9.76479138921	1.54779140215	15.2139904595	0	0.101244608781	5.5407825106	17.1704764571	1	9.34497850631	14.2201844501	10.4347820362	10.3888956426	3	1	2.53115315735	2	2	1.8593638615	7.04512361477	10.4347825043	2	2.90322619536	9.01104954069	8.72737886985	1.04803559915	1.57205191728	2.40000006095	1.31004388169	8.71010225609	3.60989839898	0.0568803516176	0.879354597265	4	0.563597681006	4.93474344908	3.20671068973	0.605999479724	6.95778715384	6.66666642859	10.5054681273	0.96069772701	19.6788998719	6.66663754489	1.24483398908	4.18885030132	1.96743380636	0.0156210212657	11.6007982379	5	1.60065276976	2.03947364909	2	1.92139661436	7	1	14.9793375715	9.56521771139	1.94630968296	4.67338636084	7.12643705203	2.59120748405	1.65137519076	1.30434822624	9.67741837782	2.53369499743	0.00325285918367	28	1.48648313949	3.93013007685	1.45638728473	1	1.05747071285	1.73913121501	0
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.29102783565	-999	6.71121303474	-999	11.4458588544	-999	-999	-999	-999	-999	-999	6.5341447079	5745	-999	1	-999	-999	-999	-999	-999	8	2	-999	-999	3.46021524469	-999	-999	-999	0	-999	14.5286162247	-999	-999	-999	-999	-999	-999	3	-999	-999	0.76883497091	-999	10	-999	-999	-999	55	-999	-999	-999	-999	-999	1	-999	-999	-999	2	-999	-999	-999	-999	3	1	-999	2	2	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	2	-999	5	1	9.70893740876	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	86	-999	-999	-999	0	-999	-999	100
"Class_1"	0.584333334864	10.9566167045	4	4.24706356695	10.315480972	2.16045401658	2.0151612668	0.224023747423	8.29516519047	0.919036916446	15.9946604823	6.42852115658	3.4587433216	11.5032880143	2.08038318929	5.11627935026	4.96677792287	0.867199390271	0.208926290082	19.0413680466	7.11335651473	23392	-9.35267769458e-07	5	0.374586368054	1.5866501982	2.26152812164	6.76715903944	8.91977300573	1	2	1.54453595383	1.08654405912	6.40683259161	8.83133352461	12.7008642642	0.31347919266	0	0.0881696465428	9.4949711589	7.56790934338	12.419456339	1.8291061474	13.6606386519	10.6940779854	0.289836511188	10	10.9564255829	7.92798517836	0.795246684134	5.55598826449	2	16.1473089469	0.161975784052	0.814908515228	130	3.91661488427	4.71067706685	11.9281242076	1.52874308442	15.7770335107	2	0.312131524176	8.18646646423	18.0659180506	2	9.46304553777	19.2502044149	9.9999995172	14.0403380841	2	2	2.26691113529	2	2	3.09339943065	8.1743531375	13.7209298419	8	1.11959225095	5.27076054354	2.94270448163	1.11812925509	0.833859860471	1.58986267332	1.33607113145	12.8750202088	1.51610953452	0.427487409348	1.03364823442	4	0.756462488757	6.67757166048	3.13125302711	0.797180696376	7.2015160479	8.27586152363	7.33286727292	1.70246365844	15.2893236837	7.4913854101	2.97154013463	4.33745257461	2.70612057426	0.206234041636	14.2525862925	5	3.06579461627	8.49025827774	1	1.59191332792	19	19	14.3682567538	9.76744189665	1.86968923156	14.5819677912	8.58934222478	1.7021425842	0.668296863969	1.41035757269	7.17557329667	1.79578623781	0.0409237288245	61	1.34512783859	3.19804104111	2.99483833738	0	1.07836904843	1.1627914624	0
"Class_1"	2.20749023254	5.46320320455	4	4.50499817191	9.35923674462	2.42625035646	3.10904936209	0.42955769017	9.99999958211	2.25382884901	14.1394650628	7.25883678373	3.23474226597	11.3386111925	2.34812051291	5.56701021939	2.86861411995	0.925859732693	0.161235174597	17.62205422	5.90173609621	20068	0.035849438756	2	0.665991356467	2.75881104568	3.60623134296	6.4485781432	8.29300729339	4	2	1.67053438757	1.28604603783	8.02329937521	7.41133611821	14.8993384664	0.767590336438	0	0.561561939254	8.28232389575	6.31753385238	12.4560821563	3.3679515536	10.1828485777	8.75172032211	0.556641852087	3	13.1848039832	7.11965485188	1.21194421346	7.66490127723	7	14.4044767971	0.419455129805	0.696055290574	92	4.1829624939	11.1297702461	10.1180220416	2.55220478229	15.087254153	1	0.60101578534	5.1635411101	16.6001275291	1	8.93602825015	18.6717548862	7.21649572076	12.8311803621	6	2	2.59643983829	2	4	1.71118450067	7.50414303099	10.7216495672	5	1.60714233789	7.2785907302	3.72265243133	1.03414017622	1.07391539892	2.83963304894	1.40205490817	11.3327927636	1.72356621315	0.547791363473	1.0349905666	2	0.417576079576	5.4684070497	3.72822849187	0.451071076116	5.97282153685	8.95522467513	7.88172427101	1.057341673	8.76335935418	5.58567852019	3.1106304529	5.53897585278	2.42789174855	0.276590827575	11.1181899514	6	2.12503561562	3.43543786967	2	2.46602488371	8	1	15.361105003	12.7835060342	3.35731316776	10.2046584498	9.68017113583	1.59355334492	0.809161092169	1.45251372561	8.39285677098	3.16401007554	0.150729336654	41	1.44036807042	3.40570045534	1.81654690478	1	0.82729168913	3.71133925296	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	2.60393968134	-999	7.89873100288	-999	13.5365255883	-999	-999	-999	-999	-999	-999	4.22496403051	2872	-999	3	-999	-999	-999	-999	-999	8	2	-999	-999	2.51998802773	-999	-999	-999	0	-999	17.3366624813	-999	-999	-999	-999	-999	-999	3	-999	-999	0.148192269824	-999	11	-999	-999	-999	9	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	2	-999	7	1	5.1213300775	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	20	-999	-999	-999	0	-999	-999	100
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	6.54266919446	-999	10.273355966	-999	15.0701647578	-999	-999	-999	-999	-999	-999	8.6826713059	23024	-999	5	-999	-999	-999	-999	-999	5	3	-999	-999	6.40878852031	-999	-999	-999	0	-999	15.1515810395	-999	-999	-999	-999	-999	-999	3	-999	-999	1.58755713844	-999	7	-999	-999	-999	52	-999	-999	-999	-999	-999	0	-999	-999	-999	1	-999	-999	-999	-999	2	1	-999	2	2	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	2	-999	15	1	9.44703063717	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	33	-999	-999	-999	1	-999	-999	100
"Class_1"	0.671812166074	3.32287912153	4	2.74373716724	9.03990585111	2.6690874813	2.44212511876	1.82030388451	10.2702699719	1.31291044121	15.551537372	6.28959394894	4.35407761222	12.4611249768	2.14632419887	5.63380356715	1.45789413344	0.647394874048	0.222349720362	17.7817072674	7.65008128759	9244	-8.10858245652e-07	5	2.40409157842	1.56453325847	1.77031311358	4.70814696906	8.10712752392	1	2	2.0699039952	3.8674541466	2.84359759878	9.1329996531	14.8769156252	0.29739750277	0	0.283448868711	15.5256484368	7.80753601058	13.8538357417	1.69981915694	7.30539412241	11.7864269896	2.33568953946	9	16.4238968765	8.72446669859	1.9851810375	8.35709398737	3	15.9462481566	1.42000095667	2.42396819238	81	4.09441622352	13.3406113014	10.9212921117	1.48131282736	10.6699629811	1	2.55798511881	2.73432720742	14.5311414589	1	10.0408538504	19.3013109093	8.35680836789	13.3773951554	6	1	2.8631711117	2	4	0.851036593255	7.77122069142	13.8967126308	3	4.05405358527	7.5102002155	3.53108822502	4.03086792498	3.26827082491	5.43715909332	1.25283682254	10.9450068205	0.671811319355	2.65600302301	1.01532629471	8	0.543254058978	4.49002627357	4.03848224231	0.686150278577	6.46391351987	6.6171010628	6.9687175593	1.38144988808	6.68122314211	4.31346073661	2.41663137309	5.9584821372	2.92915591639	1.18697344764	6.65134304378	4	2.07375319284	3.78659201324	1	6.75442504627	15	19	9.2291772901	11.6431920441	1.99328098974	10.0359771268	6.98884713565	11.701058477	0.436682098612	4.6201868272	6.21621598705	6.30865302439	0.480863911918	13	1.57806194279	1.05537854854	1.83897979039	0	3.16728552122	0.375587649675	0
"Class_1"	0.690298374073	11.8597056089	4	4.68437157647	5.83053132627	2.08955182394	1.67910363466	0.0228023642623	8.5714291012	5.22975939105	17.0666669058	9.37410753988	2.72917435339	12.3993324152	1.27751518159	3.07692234545	3.97663346438	0.153367426216	0.186714014536	18.7584290292	4.37642814187	4600	-5.08710533124e-07	5	0.110190032522	1.23134398641	1.7164177466	1.14389649253	7.91044828501	4	3	0.839551786526	0.970148282351	5.83442942382	9.25373174028	12.5401547716	0.444444148618	0	1.79474237701	14.7384407153	7.16417961796	10.5970142321	1.59999946275	11.1944758501	13.4513639609	0.101743376648	3	11.8568602374	7.61193995375	1.40708736885	9.18547443326	6	17.0754724618	0.0687307922777	1.1194035668	92	2.53731292097	0.184330808626	12.1725757474	1.16293510987	16.040677225	0	0.11142679372	6.71149078083	17.6203218276	1	8.39552305406	16.4976956396	15.3846160656	10.320707347	6	2	1.38888946609	2	4	2.47624753308	6.19402967242	16.9230767013	2	1.14285734584	9.67408127908	8.50554499852	1.23134393917	0.447761980723	1.41732369357	0.727611293203	5.04520333079	3.35820853031	0.102495441677	1.1685297061	3	0.811329199283	5.02477627	2.33168867466	0.854950957727	6.75373158316	7.5555548271	9.03176976193	1.09452732349	19.8156686897	6.64006776745	1.48577045719	2.63736261155	1.4235360638	0.00734142475122	12.9701113941	3	1.66568747622	1.51315737812	2	0.895522779899	22	1	9.83186166235	6.15384541061	1.60377391316	3.97163082442	8.00000030522	-6.65421840813e-07	1.84331721678	1.61764632992	7.42857182314	1.07189997859	0.00499927587696	65	1.21611574248	5.59701429362	1.25854349677	2	1.15555610694	1.53846091183	0
"Class_1"	2.10579186403	6.27915447944	4	3.09789366722	6.7448792749	2.14261738393	2.45061844366	4.42099150201	9.51501251141	2.29759299516	14.1176466268	6.44886124186	4.4216041186	13.1678286961	3.04263577139	3.43859746572	3.27080600024	0.884160639281	0.214003653979	17.1313099481	7.63367147352	14884	-1.95414222335e-07	2	3.09226490545	2.38143067511	2.96618620256	6.38443505717	7.19785645199	1	3	2.06896603145	3.81653901445	6.95982767811	7.17777113042	16.6135778695	0.928962099371	0	-4.68982201083e-07	10.007958144	6.42785499209	12.7887518299	2.85294213786	10.4500685661	10.3726888898	3.47629188304	3	13.575035448	7.43890282431	3.55219732055	9.56874637571	2	13.7860467873	2.34929808206	3.35453607023	52	3.77636334949	19.1686641149	9.49918250249	2.17274799269	13.497204526	0	3.69622502147	5.4294423318	12.9707586614	1	9.10612584464	19.2166269072	11.719298744	14.4702928293	2	1	3.15563751374	2	2	2.05650594352	6.93672591898	15.3684206847	2	2.26327887053	10.3353853185	3.28271232039	4.39906224212	1.96853099517	4.63320454956	1.57683210242	6.33632732913	0.749915537389	3.58801623543	1.01385600278	2	0.469552980783	3.25279946815	3.90041400132	0.610976375652	4.96150078291	9.67213075565	3.03399965094	0.773351103888	0.0639494786736	5.51070047052	3.64914383573	5.76362816087	3.16022441787	1.80925277469	10.3977029047	6	1.24998170605	1.05941779766	2	4.70036788621	7	1	14.9728233141	8.21052603129	3.29302377498	5.51328224821	10.6010938128	11.3316652375	0.783373514483	5.91359160843	7.25173281185	6.90948915693	3.64519834105	18	1.52030071358	2.20957565875	0.93140314481	1	3.114754757	1.19298159004	0
